timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
194.0,0.0004,0.0,0.0002,0.0003,0.0001,0.0046,0.004,0.0119,0.0067,0.0,0.0287
195.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0066,0.0123,0.0128,0.0,0.0326
196.0,0.0003,0.0,0.0003,0.0005,0.0001,0.0012,0.0159,0.012,0.0084,0.0,0.0389
197.0,0.0002,0.0,0.0002,0.0003,0.0,0.0006,0.0035,0.0121,0.0066,0.0,0.0239
198.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0075,0.0111,0.0292,0.0,0.0488
199.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0025,0.0107,0.0081,0.0,0.0226
200.0,0.0,0.0016,0.0003,0.0006,0.0,0.0,0.0023,0.0126,0.0152,0.0,0.0329
201.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0114,0.0138,0.0095,0.0,0.0357
202.0,0.0002,0.0,0.0002,0.0004,0.0,0.0003,0.0099,0.0125,0.0078,0.0,0.032
203.0,0.0002,0.0,0.0003,0.0005,0.0,0.0004,0.0032,0.0125,0.0075,0.0,0.0316
204.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0006,0.0125,0.0076,0.0,0.0218
205.0,0.0003,0.0,0.0002,0.0004,0.0001,0.021,0.0019,0.0125,0.0072,0.0,0.0442
206.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0017,0.0114,0.0078,0.0,0.0323
207.0,0.0003,0.0008,0.0002,0.0004,0.0001,0.0003,0.0104,0.0132,0.0074,0.0,0.0338
208.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0012,0.0123,0.0077,0.0,0.0224
209.0,0.0003,0.0,0.0002,0.0003,0.0,0.0003,0.0012,0.0127,0.0071,0.0,0.0227
210.0,0.0005,0.0,0.0003,0.0005,0.0,0.0075,0.0018,0.0122,0.0074,0.0,0.0308
211.0,0.0004,0.0,0.0002,0.0003,0.0001,0.007,0.0122,0.0129,0.0096,0.0,0.0432
212.0,0.0002,0.0,0.0002,0.0004,0.0,0.0006,0.0026,0.0119,0.0188,0.0,0.0352
213.0,0.0002,0.0,0.0002,0.0004,0.0,0.0007,0.003,0.0119,0.0084,0.0,0.0254
214.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0017,0.0118,0.0109,0.0,0.0254
215.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0017,0.0121,0.0073,0.0,0.022
216.0,0.0002,0.0,0.0002,0.0005,0.0,0.0004,0.002,0.012,0.0079,0.0,0.0237
217.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0017,0.0116,0.0077,0.0,0.022
218.0,0.0003,0.0008,0.0002,0.0003,0.0,0.0,0.0019,0.0118,0.0079,0.0,0.0345
219.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0061,0.0115,0.015,0.0,0.0436
220.0,0.0002,0.0,0.0002,0.0003,0.0001,0.0118,0.0042,0.012,0.0084,0.0,0.0379
221.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0018,0.012,0.0298,0.0,0.0448
222.0,0.0002,0.0,0.0002,0.0004,0.0,0.0007,0.003,0.0127,0.008,0.0,0.0257
223.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0152,0.0124,0.008,0.0,0.0368
224.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0006,0.0119,0.0082,0.0,0.0326
225.0,0.0004,0.0,0.0002,0.0004,0.0,0.0004,0.0006,0.0114,0.0087,0.0,0.0227
226.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0006,0.012,0.0088,0.0,0.0226
227.0,0.0,0.0008,0.0002,0.0004,0.0,0.0,0.0007,0.0124,0.0084,0.0,0.0337
228.0,0.0,0.0019,0.0002,0.0004,0.0,0.0,0.0007,0.0122,0.0083,0.0,0.0244
229.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0008,0.0124,0.0092,0.0,0.0235
230.0,0.0002,0.0,0.0002,0.0003,0.0,0.0089,0.0015,0.0134,0.0089,0.0,0.0339
231.0,0.0003,0.0,0.0002,0.0004,0.0,0.0,0.0012,0.0117,0.0088,0.0,0.0342
232.0,0.0002,0.0,0.0002,0.0004,0.0001,0.015,0.0026,0.0126,0.0182,0.0,0.0497
233.0,0.0002,0.0,0.0002,0.0004,0.0,0.0004,0.0028,0.013,0.0113,0.0,0.029
234.0,0.0,0.001,0.0002,0.0004,0.0,0.0,0.0024,0.0136,0.0096,0.0,0.0278
235.0,0.0,0.0015,0.0002,0.0005,0.0,0.0,0.0117,0.015,0.0085,0.0,0.038
236.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0019,0.0147,0.0227,0.0,0.0404
237.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0022,0.0136,0.0085,0.0,0.0377
238.0,0.0002,0.0007,0.0002,0.0003,0.0,0.0004,0.0022,0.0143,0.0159,0.0,0.0348
239.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0021,0.0135,0.0144,0.0,0.0312
240.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.002,0.0138,0.013,0.0,0.0299
241.0,0.0002,0.0,0.0002,0.0003,0.0,0.0189,0.0032,0.015,0.0082,0.0,0.0468
242.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0028,0.0138,0.0085,0.0,0.0262
243.0,0.0004,0.0,0.0002,0.0004,0.0001,0.0291,0.0042,0.0149,0.0082,0.0,0.0583
244.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.0038,0.0142,0.0076,0.0,0.039
245.0,0.0,0.0,0.0002,0.0003,0.0,0.0004,0.0135,0.0163,0.0082,0.0,0.0395
